epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,113502,0.7579,0.3813,0.88133,0.88299,0.7759,0.84734,0.50274,1.23645,0.55411,1.07382,0.0003994,0.0003994,0.0003994
184,114117,0.76316,0.38295,0.88179,0.8836,0.77672,0.84667,0.50233,1.23688,0.55456,1.07406,0.0003961,0.0003961,0.0003961
185,114733,0.75463,0.38081,0.88195,0.88528,0.76983,0.84625,0.50269,1.23673,0.55437,1.0737,0.0003928,0.0003928,0.0003928
186,115349,0.7536,0.37926,0.88341,0.88456,0.77137,0.84527,0.50093,1.23633,0.55436,1.07302,0.0003895,0.0003895,0.0003895
187,115965,0.75266,0.37976,0.8797,0.88416,0.77186,0.84536,0.50043,1.23615,0.55423,1.0729,0.0003862,0.0003862,0.0003862
188,116582,0.75136,0.37878,0.88084,0.8835,0.77115,0.8473,0.50115,1.23686,0.55399,1.07286,0.0003829,0.0003829,0.0003829
189,117199,0.74127,0.37573,0.8781,0.89118,0.76494,0.84725,0.50119,1.23761,0.5545,1.07345,0.0003796,0.0003796,0.0003796
190,117820,0.74897,0.37686,0.88108,0.84318,0.80989,0.84769,0.5004,1.23834,0.55556,1.07417,0.0003763,0.0003763,0.0003763
191,118438,0.74193,0.37376,0.87946,0.87717,0.78492,0.84793,0.50151,1.23822,0.55606,1.07413,0.000373,0.000373,0.000373
192,119055,0.7406,0.37388,0.87765,0.87818,0.78714,0.84953,0.50183,1.23831,0.55664,1.07408,0.0003697,0.0003697,0.0003697
193,119676,0.74236,0.37442,0.87906,0.87983,0.7865,0.84967,0.5022,1.23885,0.5572,1.07456,0.0003664,0.0003664,0.0003664
194,120294,0.73811,0.37423,0.87863,0.87997,0.78432,0.85038,0.50214,1.23933,0.55758,1.07534,0.0003631,0.0003631,0.0003631
195,120914,0.73598,0.37186,0.87703,0.8856,0.78135,0.85046,0.50344,1.23929,0.55782,1.0755,0.0003598,0.0003598,0.0003598
196,121533,0.73661,0.36971,0.87667,0.88663,0.77953,0.85011,0.50408,1.23901,0.55796,1.07537,0.0003565,0.0003565,0.0003565
197,122153,0.72478,0.36409,0.87392,0.88539,0.78036,0.85005,0.50413,1.23913,0.55858,1.07582,0.0003532,0.0003532,0.0003532
198,122773,0.73427,0.37021,0.87563,0.88045,0.78446,0.84986,0.50323,1.2395,0.559,1.07617,0.0003499,0.0003499,0.0003499
199,123392,0.72267,0.36538,0.87315,0.88681,0.78144,0.84911,0.5027,1.2403,0.5587,1.07727,0.0003466,0.0003466,0.0003466
200,124011,0.71777,0.36199,0.87239,0.88324,0.78376,0.84956,0.50294,1.24033,0.55867,1.07742,0.0003433,0.0003433,0.0003433
201,124630,0.71969,0.3637,0.87388,0.88353,0.78346,0.84928,0.50187,1.24065,0.55823,1.07801,0.00034,0.00034,0.00034
202,125251,0.72517,0.36573,0.87405,0.8817,0.78664,0.84915,0.50184,1.24119,0.55896,1.07857,0.0003367,0.0003367,0.0003367
203,125870,0.72114,0.36386,0.87426,0.87846,0.7882,0.84923,0.50172,1.24142,0.5593,1.07894,0.0003334,0.0003334,0.0003334
204,126489,0.7089,0.35954,0.86901,0.87498,0.78988,0.84822,0.50041,1.24171,0.5595,1.07943,0.0003301,0.0003301,0.0003301
205,127108,0.72167,0.36302,0.87417,0.87757,0.79028,0.84839,0.5013,1.24183,0.55942,1.07982,0.0003268,0.0003268,0.0003268
206,127727,0.71508,0.36127,0.87254,0.8774,0.7911,0.84872,0.50018,1.24244,0.55914,1.08033,0.0003235,0.0003235,0.0003235
207,128346,0.7117,0.35973,0.87104,0.86117,0.8085,0.84994,0.50073,1.24275,0.55896,1.08036,0.0003202,0.0003202,0.0003202
208,128965,0.70786,0.35768,0.86986,0.86177,0.81006,0.85029,0.5006,1.24308,0.55895,1.08105,0.0003169,0.0003169,0.0003169
209,129583,0.71123,0.36032,0.87238,0.87035,0.80312,0.8492,0.49996,1.24279,0.55899,1.08116,0.0003136,0.0003136,0.0003136
210,130202,0.707,0.35807,0.8705,0.86882,0.80552,0.8498,0.5004,1.24263,0.55897,1.08145,0.0003103,0.0003103,0.0003103
211,130821,0.7078,0.35754,0.86798,0.86975,0.80385,0.84958,0.50037,1.24264,0.55885,1.08174,0.000307,0.000307,0.000307
212,131440,0.70189,0.35643,0.86813,0.86771,0.80553,0.8499,0.50024,1.24278,0.55902,1.0821,0.0003037,0.0003037,0.0003037
213,132059,0.69213,0.35185,0.86685,0.86443,0.80658,0.84869,0.49975,1.24306,0.55941,1.08243,0.0003004,0.0003004,0.0003004
214,132677,0.69303,0.35213,0.86787,0.86391,0.80725,0.84863,0.49978,1.24315,0.55962,1.08252,0.0002971,0.0002971,0.0002971
215,133295,0.69317,0.35206,0.86821,0.86377,0.80585,0.84832,0.49865,1.2436,0.55969,1.0832,0.0002938,0.0002938,0.0002938
216,133913,0.69417,0.35229,0.86704,0.86459,0.80537,0.84868,0.49884,1.24357,0.55949,1.08344,0.0002905,0.0002905,0.0002905
217,134533,0.6986,0.35416,0.86745,0.86428,0.80595,0.84868,0.50027,1.2438,0.55958,1.08386,0.0002872,0.0002872,0.0002872
218,135152,0.68749,0.35106,0.86518,0.86662,0.80492,0.84878,0.49934,1.24431,0.55982,1.08429,0.0002839,0.0002839,0.0002839
219,135770,0.68635,0.34933,0.86439,0.86604,0.80661,0.84936,0.50071,1.24444,0.55986,1.08438,0.0002806,0.0002806,0.0002806
220,136388,0.69495,0.3528,0.86631,0.86569,0.80726,0.8493,0.50096,1.24447,0.55977,1.08453,0.0002773,0.0002773,0.0002773
221,137008,0.6859,0.3483,0.86424,0.86532,0.80698,0.84936,0.50091,1.24447,0.55948,1.08466,0.000274,0.000274,0.000274
222,137626,0.68246,0.34775,0.86639,0.86663,0.8058,0.84935,0.50076,1.24455,0.55934,1.08479,0.0002707,0.0002707,0.0002707
223,138244,0.68316,0.34632,0.86302,0.86821,0.80288,0.84929,0.50062,1.24474,0.55946,1.08494,0.0002674,0.0002674,0.0002674
224,138861,0.67063,0.34257,0.86165,0.86687,0.80352,0.8493,0.50156,1.24499,0.55971,1.08502,0.0002641,0.0002641,0.0002641
225,139480,0.67469,0.34292,0.86217,0.86555,0.8047,0.84997,0.50132,1.24509,0.56016,1.08502,0.0002608,0.0002608,0.0002608
226,140097,0.67932,0.34468,0.86301,0.86851,0.80029,0.84957,0.5009,1.24506,0.56048,1.08488,0.0002575,0.0002575,0.0002575
227,140715,0.68735,0.34747,0.86625,0.87037,0.79846,0.84953,0.50149,1.24498,0.56079,1.08474,0.0002542,0.0002542,0.0002542
228,141333,0.67394,0.34294,0.86086,0.87731,0.7918,0.84887,0.50133,1.24525,0.56063,1.0851,0.0002509,0.0002509,0.0002509
229,141951,0.67054,0.33998,0.86161,0.87779,0.79114,0.84555,0.50025,1.24542,0.56053,1.08539,0.0002476,0.0002476,0.0002476
230,142569,0.67108,0.34113,0.86298,0.87704,0.79056,0.84599,0.50251,1.24553,0.5606,1.08558,0.0002443,0.0002443,0.0002443
231,143187,0.66536,0.33941,0.86099,0.87778,0.79043,0.8462,0.50271,1.24576,0.56077,1.08591,0.000241,0.000241,0.000241
232,143806,0.66689,0.33981,0.86073,0.8763,0.79177,0.84598,0.50202,1.24609,0.56095,1.08624,0.0002377,0.0002377,0.0002377
233,144425,0.67032,0.34113,0.86235,0.8763,0.79284,0.84596,0.50064,1.24631,0.56132,1.08642,0.0002344,0.0002344,0.0002344
234,145043,0.66318,0.33928,0.86139,0.88118,0.78859,0.84583,0.50011,1.24651,0.56161,1.08664,0.0002311,0.0002311,0.0002311
235,145661,0.6627,0.33847,0.85891,0.88157,0.78807,0.84587,0.50048,1.24682,0.56191,1.08697,0.0002278,0.0002278,0.0002278
236,146279,0.6595,0.33576,0.85984,0.87724,0.7904,0.84496,0.49923,1.24711,0.56201,1.08728,0.0002245,0.0002245,0.0002245
237,146899,0.65882,0.33601,0.85908,0.8775,0.79047,0.84468,0.49926,1.24738,0.56212,1.08756,0.0002212,0.0002212,0.0002212
238,147517,0.6611,0.33761,0.85903,0.87753,0.78991,0.84474,0.49903,1.2475,0.56241,1.08773,0.0002179,0.0002179,0.0002179
239,148136,0.6528,0.33367,0.85826,0.87984,0.78892,0.84475,0.49856,1.24768,0.5627,1.08803,0.0002146,0.0002146,0.0002146
240,148753,0.65322,0.33425,0.85981,0.88086,0.78822,0.84502,0.49858,1.24797,0.56296,1.08828,0.0002113,0.0002113,0.0002113
241,149370,0.65109,0.33222,0.85636,0.8794,0.78883,0.84482,0.49975,1.24804,0.5633,1.08838,0.000208,0.000208,0.000208
242,149990,0.64967,0.33254,0.85689,0.88017,0.78811,0.84504,0.49988,1.24819,0.56352,1.08861,0.0002047,0.0002047,0.0002047
243,150608,0.65049,0.33234,0.85547,0.87534,0.79212,0.84483,0.49955,1.24846,0.56382,1.08897,0.0002014,0.0002014,0.0002014
244,151226,0.6469,0.3307,0.85657,0.87537,0.79231,0.84506,0.49969,1.24863,0.56413,1.08914,0.0001981,0.0001981,0.0001981
245,151846,0.64888,0.33189,0.85764,0.87607,0.79171,0.84485,0.50039,1.24867,0.56425,1.08939,0.0001948,0.0001948,0.0001948
246,152465,0.6418,0.3285,0.85466,0.87614,0.79077,0.84464,0.50062,1.24868,0.56452,1.08944,0.0001915,0.0001915,0.0001915
247,153084,0.64156,0.32883,0.85711,0.87921,0.78755,0.84479,0.50045,1.24869,0.56492,1.08952,0.0001882,0.0001882,0.0001882
248,153703,0.63863,0.32703,0.85599,0.87822,0.78827,0.84471,0.50046,1.24885,0.56518,1.08981,0.0001849,0.0001849,0.0001849
249,154321,0.63857,0.32703,0.85498,0.8761,0.78856,0.84491,0.50105,1.24889,0.56521,1.08995,0.0001816,0.0001816,0.0001816
250,154940,0.63407,0.32583,0.8546,0.87445,0.7884,0.84455,0.50057,1.2489,0.56546,1.09006,0.0001783,0.0001783,0.0001783
251,155556,0.63622,0.32688,0.85513,0.8738,0.78922,0.84457,0.50067,1.24898,0.56585,1.09017,0.000175,0.000175,0.000175
252,156174,0.63308,0.32557,0.85413,0.87309,0.78982,0.84411,0.50042,1.2491,0.56624,1.09036,0.0001717,0.0001717,0.0001717
253,156792,0.62918,0.32362,0.85311,0.87048,0.79293,0.84451,0.50059,1.24919,0.56652,1.09048,0.0001684,0.0001684,0.0001684
254,157411,0.63315,0.32529,0.85518,0.86788,0.79522,0.84458,0.50075,1.24929,0.56685,1.09049,0.0001651,0.0001651,0.0001651
255,158029,0.62883,0.32331,0.85108,0.86747,0.79592,0.84469,0.50061,1.24941,0.56706,1.09066,0.0001618,0.0001618,0.0001618
256,158648,0.6273,0.32217,0.85208,0.86626,0.79591,0.84438,0.50065,1.24944,0.56721,1.09078,0.0001585,0.0001585,0.0001585
257,159266,0.62306,0.32087,0.84965,0.86869,0.79289,0.84355,0.50011,1.24953,0.56734,1.09091,0.0001552,0.0001552,0.0001552
258,159884,0.62329,0.31946,0.84872,0.86778,0.79288,0.84368,0.49998,1.24961,0.56755,1.09109,0.0001519,0.0001519,0.0001519
259,160503,0.62314,0.32195,0.85209,0.86797,0.79249,0.84392,0.50019,1.24973,0.56784,1.09124,0.0001486,0.0001486,0.0001486
260,161120,0.61595,0.31819,0.84844,0.86734,0.79296,0.84428,0.50057,1.24976,0.56804,1.09146,0.0001453,0.0001453,0.0001453
261,161737,0.61677,0.31775,0.85182,0.86735,0.79215,0.84471,0.5016,1.24974,0.56804,1.09151,0.000142,0.000142,0.000142
262,162354,0.6137,0.31749,0.84912,0.86741,0.79197,0.84448,0.5018,1.24973,0.56819,1.09154,0.0001387,0.0001387,0.0001387
263,162974,0.61787,0.3179,0.85046,0.86839,0.79148,0.84427,0.50161,1.24964,0.56839,1.09157,0.0001354,0.0001354,0.0001354
264,163591,0.61268,0.31677,0.8512,0.86827,0.79127,0.84474,0.50177,1.24966,0.56849,1.09154,0.0001321,0.0001321,0.0001321
265,164211,0.61397,0.3173,0.85086,0.87557,0.78389,0.845,0.50221,1.24973,0.56858,1.09166,0.0001288,0.0001288,0.0001288
266,164829,0.6095,0.31394,0.84899,0.876,0.78457,0.84522,0.50254,1.24954,0.56876,1.09154,0.0001255,0.0001255,0.0001255
267,165449,0.60843,0.31655,0.84955,0.87633,0.78468,0.84545,0.50275,1.24961,0.56874,1.09163,0.0001222,0.0001222,0.0001222
268,166067,0.60837,0.3139,0.84736,0.87617,0.78446,0.84556,0.50291,1.24962,0.56868,1.09176,0.0001189,0.0001189,0.0001189
269,166687,0.60568,0.31245,0.84856,0.87697,0.78434,0.8455,0.50277,1.24965,0.56874,1.0918,0.0001156,0.0001156,0.0001156
270,167305,0.60663,0.31266,0.84874,0.87671,0.78504,0.84639,0.50334,1.24967,0.56876,1.09187,0.0001123,0.0001123,0.0001123
271,167923,0.60252,0.3109,0.84604,0.87859,0.78356,0.84642,0.50343,1.24972,0.56892,1.09195,0.000109,0.000109,0.000109
272,168539,0.60303,0.31374,0.84742,0.87851,0.78472,0.84616,0.5033,1.24964,0.56911,1.0918,0.0001057,0.0001057,0.0001057
273,169154,0.60476,0.31285,0.84856,0.87798,0.78486,0.84629,0.50325,1.24972,0.56923,1.09195,0.0001024,0.0001024,0.0001024
274,169768,0.59729,0.31017,0.84682,0.87795,0.78507,0.84674,0.50361,1.24983,0.56929,1.09203,9.91e-05,9.91e-05,9.91e-05
275,170383,0.60212,0.31169,0.84719,0.87671,0.78599,0.84684,0.50371,1.24988,0.56939,1.0921,9.58e-05,9.58e-05,9.58e-05
276,170997,0.59654,0.3085,0.84472,0.87749,0.78598,0.84668,0.50359,1.24995,0.56955,1.09221,9.25e-05,9.25e-05,9.25e-05
277,171612,0.59982,0.30963,0.84781,0.87743,0.78595,0.84687,0.50376,1.25006,0.56966,1.09231,8.92e-05,8.92e-05,8.92e-05
278,172225,0.59365,0.30782,0.84522,0.87656,0.78695,0.84681,0.50365,1.25014,0.56981,1.09244,8.59e-05,8.59e-05,8.59e-05
